user_id,country,plan_type,acquisition_channel,signup_date,tenure_days,sessions_last_30d,projects_created,team_size,support_tickets_last_90d,nps_score,monthly_spend,churn_probability,is_churned
U00298,US,free,organic,2024-06-10,205,5,2,2,0,1,0.0,0.2897035007769804,0
U00299,DE,pro,organic,2024-03-09,298,1,0,3,1,37,35.82,0.1968597017858352,0
U00300,DE,free,ads,2024-10-16,77,3,3,2,1,0,0.0,0.4044382181666418,1
U00301,US,enterprise,organic,2024-10-04,89,7,3,10,0,42,173.26,0.1442843758501022,0
U00302,NL,pro,organic,2024-10-31,62,2,2,20,1,11,50.11,0.31244633988245146,0
U00303,US,free,ads,2024-05-15,231,5,1,2,0,15,0.0,0.26157262239692697,1
U00304,DE,free,ads,2024-07-14,171,9,1,4,0,12,0.0,0.26864434705739365,0
U00305,DE,free,organic,2024-05-08,238,3,0,4,0,6,0.0,0.2803856446709536,0
U00306,FR,free,organic,2024-02-03,333,2,0,5,1,13,0.0,0.2693741588340018,1
U00307,DE,pro,partner,2024-06-25,190,6,2,4,0,15,45.17,0.20365930615167246,1
U00308,TR,enterprise,organic,2024-01-23,344,17,2,2,0,35,217.22,0.06506656861517715,0
U00309,DE,free,referral,2024-08-26,128,6,0,10,3,9,0.0,0.42449215240006094,1
U00310,DE,free,ads,2024-06-07,208,0,2,3,1,29,0.0,0.31794676024108276,1
U00311,US,free,referral,2024-02-08,328,5,0,20,2,11,0.0,0.2904745789101409,1
U00312,US,pro,organic,2024-08-18,136,1,0,4,1,72,51.55,0.21561914770419166,0
U00313,IT,pro,organic,2024-12-31,1,10,4,2,1,12,62.55,0.28669823920483806,0
U00314,IT,pro,ads,2024-02-21,315,5,2,10,1,36,50.82,0.1708654542826104,0
U00315,FR,free,ads,2024-09-21,102,4,1,10,0,-9,0.0,0.358295652706668,1
U00316,IT,pro,organic,2024-10-10,83,10,1,20,1,18,62.31,0.24476389832852916,0
U00317,TR,free,ads,2024-01-28,339,8,0,10,0,25,0.0,0.19475114744071123,1
U00318,SE,pro,ads,2024-08-14,140,15,3,2,0,40,62.87,0.15539135157116493,0
U00319,DE,pro,ads,2024-10-04,89,2,1,10,1,29,59.97,0.2738953731374745,1
U00320,NL,pro,ads,2024-10-13,80,7,1,4,0,16,45.91,0.23899173681950547,0
U00321,DE,free,organic,2024-04-07,269,5,4,3,2,27,0.0,0.29738840590233806,0
U00322,TR,pro,organic,2024-10-11,82,3,6,1,0,48,57.22,0.22041367348993257,0
U00323,CH,free,ads,2024-11-13,49,2,4,4,2,1,0.0,0.4658861432298108,0
U00324,SE,pro,organic,2024-10-31,62,5,1,10,2,29,57.8,0.30368450007434267,1
U00325,IT,free,referral,2024-05-27,219,2,2,4,1,24,0.0,0.30705215184095475,1
U00326,CH,free,referral,2024-01-05,362,3,2,2,1,14,0.0,0.25055327246225845,1
U00327,SE,free,organic,2024-02-05,331,8,2,1,0,8,0.0,0.2141827662150768,0
U00328,TR,pro,organic,2024-07-11,174,9,2,4,1,29,37.98,0.21134311631445044,0
U00329,TR,free,ads,2024-02-19,317,5,1,3,1,3,0.0,0.2713790054711289,0
U00330,IT,pro,organic,2024-01-18,349,8,5,3,3,-6,43.75,0.24233316984927727,0
U00331,US,pro,organic,2024-06-21,194,7,1,4,0,17,39.94,0.19741395989152838,0
U00332,DE,pro,organic,2024-08-08,146,7,4,5,1,41,42.0,0.2177806595556926,0
U00333,DE,free,ads,2024-06-07,208,4,3,3,1,-3,0.0,0.3352729975193887,0
U00334,TR,pro,organic,2024-02-16,320,4,1,3,2,35,34.53,0.2045651717198611,0
U00335,IT,free,referral,2024-01-07,360,2,2,3,3,22,0.0,0.3148276751614395,1
U00336,SE,free,referral,2024-04-09,267,16,0,3,1,50,0.0,0.186734618985968,1
U00337,NL,free,referral,2024-08-21,133,7,3,4,1,13,0.0,0.33160087770587143,1
U00338,US,free,ads,2024-02-07,329,8,2,1,1,32,0.0,0.21877073687442208,0
U00339,FR,free,ads,2024-10-07,86,4,1,5,0,19,0.0,0.328340420784832,0
U00340,US,free,referral,2024-12-15,17,8,3,2,1,-12,0.0,0.41945557051846,0
U00341,DE,free,ads,2024-10-29,64,5,2,3,1,2,0.0,0.39481503130820794,1
U00342,FR,free,organic,2024-06-30,185,3,2,4,2,17,0.0,0.3637668758831764,0
U00343,IT,free,organic,2024-04-05,271,5,2,2,1,42,0.0,0.24586006775168645,1
U00344,IT,free,organic,2024-04-09,267,3,0,4,0,25,0.0,0.24599066943034356,0
U00345,FR,enterprise,organic,2024-07-07,178,9,1,1,1,36,171.51,0.13874245552853293,0
U00346,TR,free,referral,2024-04-26,250,6,3,4,2,20,0.0,0.30908014009034535,0
U00347,NL,free,ads,2024-07-10,175,5,3,5,0,5,0.0,0.2983701671395429,0
U00348,IT,free,referral,2024-09-10,113,1,0,4,0,14,0.0,0.3407456501403049,1
U00349,US,free,referral,2024-06-10,205,10,3,5,2,-2,0.0,0.33470062493169117,1
U00350,DE,free,referral,2024-09-13,110,0,2,3,1,17,0.0,0.38309565940859563,0
U00351,US,free,organic,2024-11-19,43,3,2,10,2,28,0.0,0.42218284976345094,0
U00352,FR,enterprise,organic,2024-05-08,238,5,2,2,1,62,151.14,0.12339224119949355,0
U00353,TR,pro,partner,2024-01-19,348,1,3,3,1,70,42.99,0.15090902136334777,0
U00354,IT,pro,organic,2024-10-08,85,7,0,20,1,63,45.63,0.21687585018215164,0
U00355,DE,enterprise,organic,2024-08-11,143,2,1,5,1,24,193.0,0.17938847524265739,1
U00356,DE,enterprise,ads,2024-02-24,312,7,2,5,0,71,253.61,0.06925030790184357,0
U00357,US,pro,ads,2024-02-28,308,3,4,5,0,44,45.52,0.15290711355864697,0
U00358,NL,pro,organic,2024-11-19,43,13,3,1,0,45,42.58,0.19552641460108514,0
U00359,IT,free,organic,2024-12-26,6,4,2,20,1,34,0.0,0.38611044205972095,1
U00360,US,free,organic,2024-06-23,192,1,3,2,1,1,0.0,0.35698893076743704,0
U00361,NL,free,ads,2024-10-07,86,2,1,1,2,30,0.0,0.4032928112882431,0
U00362,TR,free,referral,2024-04-24,252,5,1,1,0,-11,0.0,0.28336350322984244,0
U00363,US,enterprise,organic,2024-10-15,78,4,3,3,0,30,159.84,0.17176192652171404,1
U00364,FR,free,organic,2024-12-08,24,3,4,4,1,-1,0.0,0.4341738711636534,1
U00365,IT,pro,partner,2024-05-31,215,5,3,3,0,54,38.42,0.16644688565599544,0
U00366,IT,free,ads,2024-05-07,239,10,2,10,0,30,0.0,0.21638569897665882,0
U00367,DE,free,referral,2024-06-04,211,7,2,2,1,11,0.0,0.2973576654561408,1
U00368,SE,free,organic,2024-09-30,93,1,2,2,1,16,0.0,0.38663695226905204,0
U00369,NL,free,organic,2024-04-14,262,6,3,2,0,29,0.0,0.22827840620038437,1
U00370,FR,free,organic,2024-10-26,67,7,3,1,1,26,0.0,0.3465370993272363,1
U00371,DE,free,ads,2024-09-03,120,1,3,10,0,29,0.0,0.3174933095224684,0
U00372,CH,free,organic,2024-06-25,190,7,1,1,2,-12,0.0,0.3753767965719528,1
U00373,DE,free,organic,2024-02-09,327,4,9,3,1,6,0.0,0.26908827001513963,1
U00374,DE,pro,ads,2024-06-19,196,6,4,3,0,18,39.5,0.20040464794589374,0
U00375,US,free,referral,2024-09-04,119,5,1,2,0,-4,0.0,0.33663383004353514,1
U00376,SE,free,organic,2024-01-27,340,26,1,10,0,7,0.0,0.13906775828181414,0
U00377,NL,free,referral,2024-12-21,11,2,2,5,1,21,0.0,0.41579812763034757,1
U00378,US,free,organic,2024-11-02,60,8,0,1,0,-9,0.0,0.3534469293646051,1
U00379,DE,free,organic,2024-01-14,353,7,2,3,1,-6,0.0,0.2555656788252374,0
U00380,IT,free,partner,2024-11-12,50,1,3,1,1,31,0.0,0.3876445060638073,0
U00381,IT,free,partner,2024-11-09,53,1,2,4,2,14,0.0,0.45137095776957814,0
U00382,FR,pro,ads,2024-02-06,330,3,3,3,1,19,58.44,0.1871690416593672,0
U00383,FR,free,referral,2024-06-22,193,2,0,10,3,25,0.0,0.39421766000056724,0
U00384,CH,free,organic,2024-01-21,346,11,2,4,0,8,0.0,0.1950260289809007,0
U00385,CH,free,ads,2024-11-17,45,4,3,10,1,24,0.0,0.38008886820832344,1
U00386,DE,free,organic,2024-09-21,102,1,4,10,1,9,0.0,0.39193235077797534,0
U00387,IT,free,partner,2024-05-22,224,3,6,2,0,17,0.0,0.2733157067571993,1
U00388,TR,pro,partner,2024-05-23,223,13,1,4,1,42,62.85,0.1592879918806854,0
U00389,DE,pro,ads,2024-04-02,274,10,2,2,0,32,40.34,0.14759903218572035,0
U00390,TR,free,referral,2024-12-20,12,4,0,2,1,17,0.0,0.40737147722629424,0
U00391,NL,enterprise,referral,2024-11-18,44,3,2,2,2,60,197.81,0.1993368169006562,0
U00392,TR,free,organic,2024-10-15,78,3,2,3,0,-4,0.0,0.3700821135445439,1
U00393,DE,pro,organic,2024-08-03,151,10,1,5,1,10,48.81,0.23117695466075658,1
U00394,DE,pro,organic,2024-12-08,24,4,2,2,0,59,53.49,0.22736948579251945,0
U00395,TR,pro,ads,2024-02-21,315,2,1,5,1,27,62.26,0.18805200517291423,1
U00396,CH,free,referral,2024-06-02,213,9,3,1,1,39,0.0,0.2518255378660934,0
U00397,CH,free,ads,2024-07-05,180,17,1,4,3,1,0.0,0.33589253771563027,0
U00398,TR,free,ads,2024-03-04,303,2,2,2,1,1,0.0,0.29732958442322444,0
U00399,TR,free,ads,2024-07-09,176,6,0,5,1,22,0.0,0.3055730509726143,0
U00400,FR,free,organic,2024-05-05,241,6,0,20,0,4,0.0,0.2646320736312032,0
U00401,IT,free,organic,2024-05-30,216,6,3,3,1,11,0.0,0.3009939284637989,0
U00402,FR,free,organic,2024-11-10,52,4,3,3,0,9,0.0,0.358661086981872,0
U00403,IT,pro,organic,2024-02-28,308,7,1,20,0,-1,35.48,0.17715007992432452,0
U00404,DE,free,ads,2024-12-08,24,7,2,3,0,10,0.0,0.3518958988561064,0
U00405,TR,pro,referral,2024-11-01,61,9,1,3,1,26,36.38,0.25959322947989244,1
U00406,TR,free,organic,2024-06-29,186,8,6,4,0,18,0.0,0.26074763735917933,0
U00407,NL,pro,organic,2024-06-19,196,4,2,3,2,14,58.37,0.26770216448702566,0
U00408,US,free,ads,2024-11-22,40,5,4,5,1,15,0.0,0.3887632005995485,0
U00409,NL,free,ads,2024-09-28,95,4,5,3,2,23,0.0,0.39505956568588885,1
U00410,NL,pro,referral,2024-02-24,312,0,4,4,1,19,50.9,0.20922952425376545,0
U00411,US,free,organic,2024-04-11,265,4,2,5,0,17,0.0,0.2504845927762398,0
U00412,TR,free,organic,2024-09-21,102,6,1,4,2,29,0.0,0.3695751899642569,1
U00413,TR,free,ads,2024-02-23,313,3,1,2,0,4,0.0,0.250690490811488,0
U00414,SE,free,organic,2024-03-01,306,3,4,3,2,5,0.0,0.32032964319650714,0
U00415,FR,free,referral,2024-04-18,258,4,4,20,2,39,0.0,0.2933117223636153,0
U00416,DE,free,ads,2024-01-06,361,4,2,1,0,34,0.0,0.19648015968050128,0
U00417,FR,pro,organic,2024-04-13,263,8,3,5,0,41,38.88,0.15135387534215577,0
U00418,DE,pro,referral,2024-07-15,170,16,2,5,1,49,53.67,0.1602285475437432,0
U00419,CH,free,organic,2024-09-19,104,2,2,4,0,30,0.0,0.3176594497884878,1
U00420,IT,pro,ads,2024-12-31,1,4,3,1,1,45,52.91,0.2847489620283295,0
U00421,US,free,organic,2024-12-16,16,13,0,1,1,16,0.0,0.3469832265201937,0
U00422,NL,free,ads,2024-02-17,319,6,2,3,0,12,0.0,0.22426381367401568,0
U00423,IT,free,referral,2024-12-21,11,6,4,2,0,15,0.0,0.35803089302182506,0
U00424,DE,pro,organic,2024-11-07,55,1,3,3,1,11,59.04,0.3181411550329757,0
U00425,IT,free,partner,2024-11-04,58,1,3,2,2,27,0.0,0.4294508800886344,0
U00426,US,pro,ads,2024-05-24,222,6,4,10,0,13,43.28,0.1949656515625402,0
U00427,IT,free,organic,2024-09-26,97,5,1,10,1,23,0.0,0.34854396563923346,1
U00428,IT,enterprise,ads,2024-05-04,242,2,3,1,1,36,184.91,0.14260236419864844,0
U00429,DE,pro,organic,2024-04-16,260,13,3,10,0,29,62.86,0.1378435754191652,1
U00430,TR,free,ads,2024-06-07,208,3,1,4,1,6,0.0,0.329570241612449,1
U00431,IT,pro,ads,2024-05-27,219,5,2,3,0,10,39.54,0.20457309175122212,0
U00432,US,free,referral,2024-05-25,221,2,3,1,2,10,0.0,0.36177831542755395,0
U00433,DE,free,ads,2024-04-30,246,1,1,4,0,12,0.0,0.2810053987994101,1
U00434,US,free,organic,2024-11-15,47,3,1,2,2,11,0.0,0.4450760083941137,0
U00435,IT,free,referral,2024-10-02,91,4,5,3,0,21,0.0,0.323297322004391,0
U00436,TR,pro,partner,2024-04-02,274,7,2,2,1,40,40.1,0.1751554062825721,0
U00437,IT,free,ads,2024-02-28,308,4,3,10,0,10,0.0,0.24080411291730766,0
U00438,US,free,referral,2024-12-12,20,4,3,2,0,22,0.0,0.35685442762595965,1
U00439,NL,free,ads,2024-08-17,137,5,1,4,0,17,0.0,0.30073855439952024,0
U00440,NL,free,organic,2024-04-27,249,1,1,3,0,11,0.0,0.2808891704737445,0
U00441,TR,free,referral,2024-11-14,48,5,1,20,1,-12,0.0,0.4235912049860565,1
U00442,TR,pro,referral,2024-10-06,87,6,0,2,0,48,53.58,0.20552978652034673,0
U00443,FR,enterprise,referral,2024-05-07,239,14,1,20,2,65,252.92,0.0940030497847816,0
U00444,US,free,referral,2024-05-09,237,3,3,5,1,30,0.0,0.28542858753547284,0
U00445,DE,free,ads,2024-02-28,308,7,2,5,0,11,0.0,0.22457845565950543,1
U00446,FR,free,organic,2024-05-02,244,3,1,10,0,-6,0.0,0.2924115983611231,0
U00447,CH,pro,organic,2024-01-02,365,15,1,4,1,25,48.9,0.12983686762266564,0
U00448,DE,free,organic,2024-08-27,127,2,0,1,0,22,0.0,0.31713709972411214,1
U00449,IT,free,ads,2024-10-17,76,6,1,4,0,9,0.0,0.33394706442425787,0
U00450,IT,pro,ads,2024-04-06,270,8,3,3,4,40,37.24,0.2566360404749446,0
U00451,TR,free,referral,2024-05-06,240,1,2,4,1,19,0.0,0.309669975756153,1
U00452,IT,free,referral,2024-04-28,248,4,4,3,1,31,0.0,0.2736658073710385,1
U00453,DE,pro,organic,2024-02-18,318,12,2,2,2,19,58.74,0.1778708229722244,1
U00454,DE,free,organic,2024-03-30,277,7,3,3,0,33,0.0,0.21362082492924966,0
U00455,TR,free,organic,2024-08-25,129,3,3,1,1,8,0.0,0.36610138036388834,0
U00456,US,free,organic,2024-09-29,94,3,0,1,0,8,0.0,0.3454877634687595,0
U00457,IT,free,partner,2024-07-08,177,3,3,3,1,15,0.0,0.33265877668524885,1
U00458,DE,free,ads,2024-07-11,174,3,1,2,0,31,0.0,0.2784274267104986,1
U00459,DE,enterprise,organic,2024-03-10,297,2,1,4,1,49,199.12,0.11713322034048333,0
U00460,NL,free,referral,2024-10-05,88,2,0,2,1,-4,0.0,0.41124673081033397,1
U00461,TR,pro,referral,2024-12-15,17,6,6,10,0,18,37.35,0.2714493104746155,1
U00462,TR,free,organic,2024-09-04,119,4,3,1,1,58,0.0,0.2983090943846182,0
U00463,DE,free,ads,2024-03-17,290,3,3,3,0,29,0.0,0.23245113837241643,1
U00464,US,free,referral,2024-06-03,212,5,4,3,1,19,0.0,0.2986991002796802,0
U00465,TR,free,organic,2024-05-24,222,8,2,4,1,5,0.0,0.2939401582545113,0
U00466,IT,free,referral,2024-03-27,280,1,5,3,1,24,0.0,0.2850936411310749,0
U00467,DE,free,organic,2024-07-04,181,10,3,4,2,0,0.0,0.34380171797850884,0
U00468,CH,free,ads,2024-10-12,81,1,1,5,1,26,0.0,0.37867652546389113,0
U00469,FR,free,ads,2024-08-08,146,11,1,1,1,27,0.0,0.2836040159876225,1
U00470,NL,enterprise,organic,2024-03-10,297,10,1,1,1,52,203.92,0.09333672225181358,0
U00471,US,free,ads,2024-02-17,319,2,2,4,0,49,0.0,0.20590603848790415,0
U00472,US,free,ads,2024-04-04,272,1,1,10,0,21,0.0,0.25913557458023767,0
U00473,DE,free,organic,2024-08-26,128,4,2,3,0,6,0.0,0.3252483858634895,0
U00474,TR,free,organic,2024-07-23,162,1,4,4,0,-9,0.0,0.34765331628877055,1
U00475,US,pro,ads,2024-08-06,148,26,3,2,0,56,38.6,0.11196155635977369,0
U00476,IT,free,ads,2024-12-07,25,5,1,10,0,10,0.0,0.36440308452697484,0
U00477,NL,free,referral,2024-02-09,327,4,3,5,0,15,0.0,0.22795055194887007,0
U00478,DE,free,ads,2024-04-10,266,8,2,4,1,-11,0.0,0.2938491903779569,1
U00479,IT,pro,organic,2024-10-16,77,3,8,2,1,24,46.43,0.28480081392488993,0
U00480,US,free,ads,2024-09-11,112,6,6,3,0,7,0.0,0.319234758381697,0
U00481,US,free,referral,2024-08-10,144,8,1,2,1,42,0.0,0.2834596271376385,0
U00482,US,free,organic,2024-12-23,9,2,2,3,2,14,0.0,0.4682934719110066,0
U00483,DE,free,ads,2024-01-24,343,5,1,1,2,16,0.0,0.2776884059410966,1
U00484,FR,free,ads,2024-09-07,116,3,2,1,1,9,0.0,0.3713369396377182,0
U00485,TR,pro,organic,2024-01-11,356,17,4,2,0,46,38.11,0.09875940917438737,0
U00486,TR,pro,organic,2024-09-03,120,4,1,20,1,-1,40.17,0.29292568927481877,0
U00487,SE,free,organic,2024-11-21,41,1,1,3,0,10,0.0,0.3826855509739085,0
U00488,US,free,ads,2024-04-10,266,2,2,3,3,17,0.0,0.3678113785312487,0
U00489,DE,free,organic,2024-10-17,76,7,4,3,0,25,0.0,0.3068922959258623,0
U00490,FR,free,organic,2024-06-29,186,1,1,3,2,16,0.0,0.37786036459142563,0
U00491,DE,free,organic,2024-08-11,143,4,5,1,0,27,0.0,0.2913921736134327,1
U00492,DE,free,ads,2024-09-07,116,7,1,2,1,13,0.0,0.3399104875827549,1
U00493,CH,enterprise,organic,2024-05-27,219,6,3,1,0,41,182.74,0.11414238314551592,0
U00494,SE,free,ads,2024-04-06,270,9,2,1,0,20,0.0,0.21985736097758157,1
U00495,DE,enterprise,organic,2024-09-14,109,5,0,1,2,63,253.35,0.15253033294293836,0
U00496,US,free,organic,2024-11-21,41,2,1,10,0,16,0.0,0.3676139317926887,0
U00497,DE,free,referral,2024-01-05,362,5,1,2,1,23,0.0,0.230362149283498,0
U00498,US,free,organic,2024-01-17,350,3,3,1,0,34,0.0,0.20488646092462706,1
U00499,TR,pro,organic,2024-10-07,86,10,0,1,0,42,49.9,0.1946638406006153,0
U00500,US,free,ads,2024-12-02,30,1,2,4,0,8,0.0,0.39125133896582004,1
U00501,IT,pro,ads,2024-09-04,119,3,0,4,0,17,50.25,0.24142591072449504,0
U00502,US,pro,ads,2024-09-15,108,9,1,2,0,34,46.27,0.20022561298442476,0
U00503,SE,pro,ads,2024-06-09,206,5,2,2,2,55,50.63,0.2162647485606054,0
U00504,US,pro,ads,2024-12-06,26,22,4,2,0,51,50.1,0.1567662901669759,1
U00505,TR,pro,partner,2024-06-01,214,5,1,3,0,4,34.46,0.21396760694535089,1
U00506,NL,pro,organic,2024-06-27,188,3,1,5,0,55,54.9,0.17754046416750147,1
U00507,DE,free,ads,2024-06-12,203,3,1,20,2,24,0.0,0.34513264401668364,1
U00508,US,pro,ads,2024-02-03,333,3,1,4,0,10,52.09,0.17143710665737233,0
U00509,NL,pro,organic,2024-06-28,187,2,0,3,2,12,42.32,0.2917391469198338,0
U00510,DE,free,ads,2024-04-11,265,4,4,2,0,10,0.0,0.25845208467822905,1
U00511,TR,enterprise,ads,2024-09-25,98,4,1,10,0,29,183.93,0.1600842954677527,1
U00512,IT,free,organic,2024-11-19,43,2,2,1,0,46,0.0,0.32588627713540924,1
U00513,TR,free,referral,2024-03-06,301,1,3,3,0,32,0.0,0.2350471776487529,0
U00514,US,free,organic,2024-06-17,198,3,1,4,1,20,0.0,0.31600088242981295,1
U00515,IT,free,organic,2024-11-26,36,6,2,2,2,34,0.0,0.39666460586687624,0
U00516,TR,pro,referral,2024-02-13,323,2,2,1,1,66,39.93,0.15828016761643735,0
U00517,IT,enterprise,ads,2024-02-14,322,3,2,4,1,38,220.66,0.11119396575834675,0
U00518,CH,pro,ads,2024-10-12,81,2,1,4,0,13,34.43,0.27314923989563183,0
U00519,DE,enterprise,organic,2024-01-13,354,5,2,4,0,62,210.33,0.07613633319569281,0
U00520,NL,free,organic,2024-04-05,271,1,2,20,1,28,0.0,0.28422334099484653,1
U00521,DE,free,organic,2024-10-29,64,7,1,2,0,19,0.0,0.3203013697565543,1
U00522,NL,free,ads,2024-09-10,113,2,6,20,2,7,0.0,0.42239685957605067,0
U00523,TR,pro,referral,2024-08-30,124,3,4,1,0,39,48.71,0.2167241820316805,0
U00524,IT,free,ads,2024-02-05,331,4,1,1,2,-1,0.0,0.3101637819743918,1
U00525,US,enterprise,referral,2024-08-03,151,6,1,10,2,50,208.39,0.15838080618211337,0
U00526,TR,pro,referral,2024-12-03,29,10,2,2,1,6,43.52,0.28903965569629814,0
U00527,TR,enterprise,ads,2024-03-31,276,4,1,3,0,24,249.77,0.1047966585101064,1
U00528,DE,free,referral,2024-09-21,102,11,3,1,2,28,0.0,0.33859780900175224,0
U00529,CH,free,organic,2024-04-03,273,4,5,1,0,-16,0.0,0.2858626810909066,0
U00530,IT,pro,referral,2024-03-31,276,5,2,4,0,39,46.09,0.15848438385320177,0
U00531,DE,pro,ads,2024-04-25,251,2,1,3,1,37,41.08,0.20726420488569697,0
U00532,CH,free,referral,2024-04-15,261,4,3,5,1,-3,0.0,0.3098981074816865,1
U00533,DE,enterprise,ads,2024-07-15,170,18,0,2,0,47,219.81,0.0840150624659364,0
U00534,IT,pro,referral,2024-11-10,52,12,2,10,0,25,49.36,0.2143291830642551,0
U00535,DE,free,organic,2024-04-24,252,7,3,2,1,7,0.0,0.28378259381397225,0
U00536,DE,free,ads,2024-03-16,291,0,2,3,0,10,0.0,0.26937257015234656,0
U00537,DE,free,ads,2024-08-05,149,2,1,3,1,-4,0.0,0.37930187157063766,0
U00538,SE,free,organic,2024-10-04,89,4,5,10,0,28,0.0,0.3151230396343656,0
U00539,DE,pro,organic,2024-09-06,117,5,1,10,0,23,63.34,0.22124850790704978,0
U00540,US,free,ads,2024-06-13,202,2,3,3,1,-8,0.0,0.35785716007900537,1
U00541,DE,pro,ads,2024-12-23,9,49,3,3,1,33,46.05,0.10651135259191839,0
U00542,NL,pro,organic,2024-07-11,174,3,1,5,1,47,62.8,0.213656768166328,0
U00543,DE,free,organic,2024-08-15,139,2,2,2,0,-20,0.0,0.36789421917074916,0
U00544,SE,free,organic,2024-06-26,189,3,6,20,0,23,0.0,0.2814759370009518,0
U00545,US,free,referral,2024-04-09,267,4,1,2,2,27,0.0,0.3042628965442562,0
U00546,DE,free,organic,2024-02-06,330,2,2,3,1,3,0.0,0.2826762946355713,0
U00547,NL,free,ads,2024-04-06,270,1,1,10,1,4,0.0,0.314877049648233,1
U00548,TR,enterprise,organic,2024-06-01,214,3,3,5,0,56,167.76,0.11771137199578614,0
U00549,IT,free,referral,2024-05-31,215,3,2,4,0,8,0.0,0.28820077036858605,1
U00550,FR,free,ads,2024-07-09,176,5,1,1,1,30,0.0,0.30140922887634314,0
U00551,NL,free,organic,2024-08-12,142,3,2,2,0,-2,0.0,0.33533825135689244,1
U00552,TR,free,organic,2024-02-07,329,4,0,5,1,-1,0.0,0.27655060104341245,1
U00553,IT,free,partner,2024-09-25,98,3,3,10,1,33,0.0,0.34727622273493397,1
U00554,FR,pro,organic,2024-07-02,183,7,2,2,0,25,41.41,0.19321266422699454,0
U00555,US,free,organic,2024-01-14,353,2,0,20,0,26,0.0,0.21647932543585108,0
U00556,NL,enterprise,ads,2024-10-06,87,7,1,4,1,19,141.62,0.19624495679647813,0
U00557,US,free,referral,2024-08-05,149,11,3,10,0,24,0.0,0.2531473668857938,1
U00558,IT,pro,ads,2024-12-21,11,8,1,5,0,23,48.57,0.2530470176733014,1
U00559,NL,pro,organic,2024-12-27,5,6,1,1,0,25,62.88,0.2587762888378524,1
U00560,DE,free,organic,2024-10-13,80,2,3,2,2,-8,0.0,0.46241777690686847,0
U00561,IT,free,referral,2024-09-30,93,4,1,3,1,28,0.0,0.3501507761338431,1
U00562,TR,free,ads,2024-03-03,304,6,1,2,1,2,0.0,0.27260495063447904,1
U00563,TR,pro,ads,2024-03-25,282,2,3,4,2,18,35.92,0.24623427257863606,1
U00564,DE,pro,organic,2024-08-05,149,4,4,4,3,35,44.62,0.3023676607053402,0
U00565,FR,free,organic,2024-12-08,24,3,0,20,1,22,0.0,0.4006297685226176,0
U00566,CH,free,ads,2024-07-06,179,9,2,2,0,36,0.0,0.23811429847117727,1
U00567,CH,pro,ads,2024-01-20,347,2,2,4,0,37,53.08,0.1490878297026431,0
U00568,FR,enterprise,organic,2024-06-26,189,1,0,20,1,35,153.34,0.17046434407979189,0
U00569,CH,pro,organic,2024-04-10,266,9,2,1,0,1,46.73,0.17739816207609127,1
U00570,DE,pro,referral,2024-08-21,133,2,3,3,0,6,61.09,0.24932448841565236,0
U00571,DE,free,ads,2024-03-17,290,1,0,2,1,12,0.0,0.29541003485242684,1
U00572,SE,pro,referral,2024-09-22,101,5,3,20,0,31,48.85,0.2238581202928282,0
U00573,DE,pro,organic,2024-10-11,82,1,0,4,0,37,53.24,0.24361546833284006,0
U00574,CH,pro,ads,2024-07-25,160,1,2,2,0,59,60.37,0.19004736179105125,1
U00575,TR,free,organic,2024-08-11,143,1,1,20,1,11,0.0,0.36794105603462113,0
U00576,TR,free,organic,2024-02-22,314,2,2,2,0,-15,0.0,0.27791592316895036,0
U00577,DE,free,ads,2024-12-05,27,11,1,2,3,14,0.0,0.43671647452438456,0
U00578,TR,free,organic,2024-05-24,222,13,1,4,2,4,0.0,0.3004477585811102,0
U00579,CH,free,referral,2024-03-10,297,4,3,4,1,46,0.0,0.23622296015271274,0
U00580,SE,pro,ads,2024-04-09,267,4,0,10,1,40,47.26,0.1879912097225703,1
U00581,DE,free,ads,2024-01-26,341,4,3,4,2,0,0.0,0.3042223006581284,1
U00582,CH,free,ads,2024-02-23,313,4,2,4,1,-6,0.0,0.28975622265877166,0
U00583,CH,pro,referral,2024-05-31,215,2,1,2,1,16,52.47,0.23891953270377522,0
U00584,CH,pro,ads,2024-05-24,222,2,2,2,1,32,39.81,0.2234837821785751,0
U00585,US,free,referral,2024-02-27,309,12,4,1,1,11,0.0,0.22860300242821655,0
U00586,IT,free,organic,2024-02-09,327,7,1,3,0,14,0.0,0.21436274458740628,0
U00587,IT,enterprise,referral,2024-04-19,257,6,3,5,1,24,215.71,0.12703056774995836,0
U00588,US,pro,organic,2024-06-30,185,3,1,2,0,20,58.91,0.21010741305094607,0
U00589,TR,free,ads,2024-02-12,324,2,2,10,1,-5,0.0,0.29523887982523983,0
U00590,CH,free,referral,2024-07-05,180,2,1,10,1,22,0.0,0.32817350225429476,0
U00591,DE,free,organic,2024-08-11,143,4,2,20,0,20,0.0,0.30013980692992215,0
U00592,DE,pro,organic,2024-05-02,244,7,0,5,0,28,58.5,0.16603289551286235,0
U00593,DE,free,organic,2024-05-13,233,1,2,1,0,33,0.0,0.2617318080213579,0
U00594,DE,free,organic,2024-06-12,203,2,1,4,1,25,0.0,0.3132715326249503,1
U00595,TR,free,organic,2024-08-03,151,2,3,2,0,0,0.0,0.3345754873165301,0
U00596,NL,pro,organic,2024-08-09,145,6,0,20,0,31,51.38,0.20214292720211766,0
